date,OT
2018-06-18 00:00:00,37.90549850463867
2018-06-18 00:15:00,37.90549850463867
2018-06-18 00:30:00,37.68600082397461
2018-06-18 00:45:00,37.46599960327149
2018-06-18 01:00:00,37.46599960327149
2018-06-18 01:15:00,37.46599960327149
2018-06-18 01:30:00,37.24599838256836
2018-06-18 01:45:00,37.0265007019043
2018-06-18 02:00:00,37.0265007019043
2018-06-18 02:15:00,36.58700180053711
2018-06-18 02:30:00,36.58700180053711
2018-06-18 02:45:00,36.367000579833984
2018-06-18 03:00:00,36.147499084472656
2018-06-18 03:15:00,36.147499084472656
2018-06-18 03:30:00,36.147499084472656
2018-06-18 03:45:00,35.9275016784668
2018-06-18 04:00:00,35.70800018310547
2018-06-18 04:15:00,35.48849868774414
2018-06-18 04:30:00,35.48849868774414
2018-06-18 04:45:00,35.26850128173828
2018-06-18 05:00:00,35.04850006103516
2018-06-18 05:15:00,35.04850006103516
2018-06-18 05:30:00,35.04850006103516
2018-06-18 05:45:00,34.82899856567383
2018-06-18 06:00:00,34.82899856567383
2018-06-18 06:15:00,34.82899856567383
2018-06-18 06:30:00,34.82899856567383
2018-06-18 06:45:00,34.82899856567383
2018-06-18 07:00:00,34.82899856567383
2018-06-18 07:15:00,35.048999786376946
2018-06-18 07:30:00,35.26850128173828
2018-06-18 07:45:00,35.487998962402344
2018-06-18 08:00:00,35.928001403808594
2018-06-18 08:15:00,36.58700180053711
2018-06-18 08:30:00,37.0265007019043
2018-06-18 08:45:00,37.46599960327149
2018-06-18 09:00:00,37.90549850463867
2018-06-18 09:15:00,38.56449890136719
2018-06-18 09:30:00,39.00350189208984
2018-06-18 09:45:00,39.66299819946289
2018-06-18 10:00:00,40.102500915527344
2018-06-18 10:15:00,40.98149871826172
2018-06-18 10:30:00,41.86050033569336
2018-06-18 10:45:00,43.17850112915039
2018-06-18 11:00:00,44.05749893188477
2018-06-18 11:15:00,45.3759994506836
2018-06-18 11:30:00,46.03499984741211
2018-06-18 11:45:00,46.47499847412109
2018-06-18 12:00:00,46.47499847412109
2018-06-18 12:15:00,46.91450119018555
2018-06-18 12:30:00,46.91450119018555
2018-06-18 12:45:00,47.13399887084961
2018-06-18 13:00:00,47.13399887084961
2018-06-18 13:15:00,47.57350158691406
2018-06-18 13:30:00,47.35400009155274
2018-06-18 13:45:00,46.91400146484375
2018-06-18 14:00:00,46.69449996948242
2018-06-18 14:15:00,46.91450119018555
2018-06-18 14:30:00,47.13399887084961
2018-06-18 14:45:00,47.79299926757813
2018-06-18 15:00:00,48.23249816894531
2018-06-18 15:15:00,48.23249816894531
2018-06-18 15:30:00,48.01300048828125
2018-06-18 15:45:00,47.57300186157226
2018-06-18 16:00:00,47.57300186157226
2018-06-18 16:15:00,47.35350036621094
2018-06-18 16:30:00,46.69449996948242
2018-06-18 16:45:00,46.47499847412109
2018-06-18 17:00:00,46.03499984741211
2018-06-18 17:15:00,45.81549835205078
2018-06-18 17:30:00,45.59600067138672
2018-06-18 17:45:00,45.15599822998047
2018-06-18 18:00:00,44.936500549316406
2018-06-18 18:15:00,44.71699905395508
2018-06-18 18:30:00,44.277000427246094
2018-06-18 18:45:00,44.277000427246094
2018-06-18 19:00:00,43.8380012512207
2018-06-18 19:15:00,43.8380012512207
2018-06-18 19:30:00,43.61800003051758
2018-06-18 19:45:00,43.17850112915039
2018-06-18 20:00:00,43.17850112915039
2018-06-18 20:15:00,42.73949813842773
2018-06-18 20:30:00,42.73949813842773
2018-06-18 20:45:00,42.52000045776367
2018-06-18 21:00:00,42.29999923706055
2018-06-18 21:15:00,42.08000183105469
2018-06-18 21:30:00,41.86050033569336
2018-06-18 21:45:00,41.64099884033203
2018-06-18 22:00:00,41.42100143432617
2018-06-18 22:15:00,41.42100143432617
2018-06-18 22:30:00,40.98149871826172
2018-06-18 22:45:00,40.98149871826172
2018-06-18 23:00:00,40.762001037597656
2018-06-18 23:15:00,40.54199981689453
2018-06-18 23:30:00,40.54199981689453
2018-06-18 23:45:00,40.54199981689453
2018-06-19 00:00:00,40.321998596191406
2018-06-19 00:15:00,40.321998596191406
2018-06-19 00:30:00,40.102500915527344
2018-06-19 00:45:00,39.882999420166016
2018-06-19 01:00:00,39.882999420166016
2018-06-19 01:15:00,39.44300079345703
2018-06-19 01:30:00,39.44300079345703
2018-06-19 01:45:00,39.44300079345703
2018-06-19 02:00:00,39.44300079345703
2018-06-19 02:15:00,39.2234992980957
2018-06-19 02:30:00,39.2234992980957
2018-06-19 02:45:00,39.2234992980957
2018-06-19 03:00:00,39.2234992980957
2018-06-19 03:15:00,39.00400161743164
2018-06-19 03:30:00,38.78400039672852
2018-06-19 03:45:00,38.78400039672852
2018-06-19 04:00:00,38.78400039672852
2018-06-19 04:15:00,38.34450149536133
2018-06-19 04:30:00,38.34450149536133
2018-06-19 04:45:00,38.34450149536133
2018-06-19 05:00:00,37.90549850463867
2018-06-19 05:15:00,37.90549850463867
2018-06-19 05:30:00,37.90549850463867
2018-06-19 05:45:00,37.68600082397461
2018-06-19 06:00:00,37.46599960327149
2018-06-19 06:15:00,37.46599960327149
2018-06-19 06:30:00,37.46599960327149
2018-06-19 06:45:00,37.46599960327149
2018-06-19 07:00:00,37.46599960327149
2018-06-19 07:15:00,37.68600082397461
2018-06-19 07:30:00,37.68600082397461
2018-06-19 07:45:00,38.125
2018-06-19 08:00:00,38.125
2018-06-19 08:15:00,38.56399917602539
2018-06-19 08:30:00,39.00400161743164
2018-06-19 08:45:00,39.44300079345703
2018-06-19 09:00:00,39.882999420166016
2018-06-19 09:15:00,40.102500915527344
2018-06-19 09:30:00,40.321998596191406
2018-06-19 09:45:00,40.762001037597656
2018-06-19 10:00:00,41.20100021362305
2018-06-19 10:15:00,41.42100143432617
2018-06-19 10:30:00,41.42100143432617
2018-06-19 10:45:00,41.64099884033203
2018-06-19 11:00:00,41.64099884033203
2018-06-19 11:15:00,41.64099884033203
2018-06-19 11:30:00,41.64099884033203
2018-06-19 11:45:00,41.64099884033203
2018-06-19 12:00:00,41.64099884033203
2018-06-19 12:15:00,41.64099884033203
2018-06-19 12:30:00,41.64099884033203
2018-06-19 12:45:00,41.64099884033203
2018-06-19 13:00:00,41.64099884033203
2018-06-19 13:15:00,41.64099884033203
2018-06-19 13:30:00,41.86050033569336
2018-06-19 13:45:00,41.64099884033203
2018-06-19 14:00:00,40.98149871826172
2018-06-19 14:15:00,39.66299819946289
2018-06-19 14:30:00,37.90549850463867
2018-06-19 14:45:00,37.24599838256836
2018-06-19 15:00:00,36.80699920654297
2018-06-19 15:15:00,36.80699920654297
2018-06-19 15:30:00,36.367000579833984
2018-06-19 15:45:00,36.367000579833984
2018-06-19 16:00:00,36.367000579833984
2018-06-19 16:15:00,35.70800018310547
2018-06-19 16:30:00,35.048999786376946
2018-06-19 16:45:00,34.60900115966797
2018-06-19 17:00:00,34.169998168945305
2018-06-19 17:15:00,33.72999954223633
2018-06-19 17:30:00,33.291000366210945
2018-06-19 17:45:00,32.852001190185554
2018-06-19 18:00:00,32.192501068115234
2018-06-19 18:15:00,31.53350067138672
2018-06-19 18:30:00,31.0935001373291
2018-06-19 18:45:00,30.65449905395508
2018-06-19 19:00:00,30.434499740600582
2018-06-19 19:15:00,30.21450042724609
2018-06-19 19:30:00,30.21450042724609
2018-06-19 19:45:00,30.434499740600582
2018-06-19 20:00:00,30.65399932861328
2018-06-19 20:15:00,30.87400054931641
2018-06-19 20:30:00,31.0939998626709
2018-06-19 20:45:00,31.0939998626709
2018-06-19 21:00:00,31.0939998626709
2018-06-19 21:15:00,31.0939998626709
2018-06-19 21:30:00,31.0939998626709
2018-06-19 21:45:00,31.0939998626709
2018-06-19 22:00:00,31.0939998626709
2018-06-19 22:15:00,31.0939998626709
2018-06-19 22:30:00,31.0939998626709
2018-06-19 22:45:00,31.0939998626709
2018-06-19 23:00:00,31.313499450683597
2018-06-19 23:15:00,31.53300094604492
2018-06-19 23:30:00,31.75300025939941
2018-06-19 23:45:00,31.972999572753903
2018-06-20 00:00:00,32.192501068115234
2018-06-20 00:15:00,32.192501068115234
2018-06-20 00:30:00,32.192501068115234
2018-06-20 00:45:00,31.972999572753903
2018-06-20 01:00:00,31.972999572753903
2018-06-20 01:15:00,31.972999572753903
2018-06-20 01:30:00,31.972999572753903
2018-06-20 01:45:00,31.972999572753903
2018-06-20 02:00:00,31.972999572753903
2018-06-20 02:15:00,31.75300025939941
2018-06-20 02:30:00,31.75300025939941
2018-06-20 02:45:00,31.75300025939941
2018-06-20 03:00:00,31.75300025939941
2018-06-20 03:15:00,31.97249984741211
2018-06-20 03:30:00,31.97249984741211
2018-06-20 03:45:00,32.192501068115234
2018-06-20 04:00:00,32.192501068115234
2018-06-20 04:15:00,32.192501068115234
2018-06-20 04:30:00,32.192501068115234
2018-06-20 04:45:00,32.192501068115234
2018-06-20 05:00:00,32.192501068115234
2018-06-20 05:15:00,32.411998748779304
2018-06-20 05:30:00,32.411998748779304
2018-06-20 05:45:00,32.63199996948242
2018-06-20 06:00:00,32.63199996948242
2018-06-20 06:15:00,32.63199996948242
2018-06-20 06:30:00,32.63199996948242
2018-06-20 06:45:00,32.63199996948242
2018-06-20 07:00:00,32.63199996948242
2018-06-20 07:15:00,32.63199996948242
2018-06-20 07:30:00,32.852001190185554
2018-06-20 07:45:00,32.852001190185554
2018-06-20 08:00:00,33.291000366210945
2018-06-20 08:15:00,33.291000366210945
2018-06-20 08:30:00,33.72999954223633
2018-06-20 08:45:00,33.72999954223633
2018-06-20 09:00:00,34.169998168945305
2018-06-20 09:15:00,34.169998168945305
2018-06-20 09:30:00,34.60900115966797
2018-06-20 09:45:00,34.82899856567383
2018-06-20 10:00:00,35.048999786376946
2018-06-20 10:15:00,35.26850128173828
2018-06-20 10:30:00,35.487998962402344
2018-06-20 10:45:00,35.487998962402344
2018-06-20 11:00:00,35.487998962402344
2018-06-20 11:15:00,35.70800018310547
2018-06-20 11:30:00,35.928001403808594
2018-06-20 11:45:00,36.367000579833984
2018-06-20 12:00:00,36.58700180053711
2018-06-20 12:15:00,37.0265007019043
2018-06-20 12:30:00,37.46599960327149
2018-06-20 12:45:00,38.34450149536133
2018-06-20 13:00:00,38.56449890136719
2018-06-20 13:15:00,38.78400039672852
2018-06-20 13:30:00,38.78400039672852
2018-06-20 13:45:00,38.78400039672852
2018-06-20 14:00:00,39.2234992980957
2018-06-20 14:15:00,39.2234992980957
2018-06-20 14:30:00,39.2234992980957
2018-06-20 14:45:00,39.2234992980957
2018-06-20 15:00:00,39.882999420166016
2018-06-20 15:15:00,40.102500915527344
2018-06-20 15:30:00,40.102500915527344
2018-06-20 15:45:00,40.102500915527344
2018-06-20 16:00:00,40.102500915527344
2018-06-20 16:15:00,39.882999420166016
2018-06-20 16:30:00,39.66299819946289
2018-06-20 16:45:00,39.44300079345703
2018-06-20 17:00:00,39.44300079345703
2018-06-20 17:15:00,39.2234992980957
2018-06-20 17:30:00,39.00400161743164
2018-06-20 17:45:00,38.78400039672852
2018-06-20 18:00:00,38.56399917602539
2018-06-20 18:15:00,38.34450149536133
2018-06-20 18:30:00,38.125
2018-06-20 18:45:00,37.90549850463867
2018-06-20 19:00:00,37.68600082397461
2018-06-20 19:15:00,37.46599960327149
2018-06-20 19:30:00,37.24599838256836
2018-06-20 19:45:00,37.0265007019043
2018-06-20 20:00:00,36.58700180053711
2018-06-20 20:15:00,36.58700180053711
2018-06-20 20:30:00,36.58700180053711
2018-06-20 20:45:00,36.147499084472656
2018-06-20 21:00:00,36.147499084472656
2018-06-20 21:15:00,35.70800018310547
2018-06-20 21:30:00,35.487998962402344
2018-06-20 21:45:00,35.26850128173828
2018-06-20 22:00:00,35.048999786376946
2018-06-20 22:15:00,34.60900115966797
2018-06-20 22:30:00,34.60900115966797
2018-06-20 22:45:00,34.169998168945305
2018-06-20 23:00:00,34.169998168945305
2018-06-20 23:15:00,34.169998168945305
2018-06-20 23:30:00,33.950000762939446
2018-06-20 23:45:00,33.72999954223633
2018-06-21 00:00:00,33.72999954223633
2018-06-21 00:15:00,33.72999954223633
2018-06-21 00:30:00,33.510501861572266
2018-06-21 00:45:00,33.291000366210945
2018-06-21 01:00:00,33.291000366210945
2018-06-21 01:15:00,33.291000366210945
2018-06-21 01:30:00,33.07149887084961
2018-06-21 01:45:00,32.852001190185554
2018-06-21 02:00:00,32.852001190185554
2018-06-21 02:15:00,32.63199996948242
2018-06-21 02:30:00,32.411998748779304
2018-06-21 02:45:00,32.411998748779304
2018-06-21 03:00:00,32.411998748779304
2018-06-21 03:15:00,32.192501068115234
2018-06-21 03:30:00,31.972999572753903
2018-06-21 03:45:00,31.972999572753903
2018-06-21 04:00:00,31.53300094604492
2018-06-21 04:15:00,31.53300094604492
2018-06-21 04:30:00,31.313499450683597
2018-06-21 04:45:00,31.0939998626709
2018-06-21 05:00:00,30.87400054931641
2018-06-21 05:15:00,30.65399932861328
2018-06-21 05:30:00,30.65399932861328
2018-06-21 05:45:00,30.65399932861328
2018-06-21 06:00:00,30.434499740600582
2018-06-21 06:15:00,30.434499740600582
2018-06-21 06:30:00,30.434499740600582
2018-06-21 06:45:00,30.434499740600582
2018-06-21 07:00:00,30.65399932861328
2018-06-21 07:15:00,31.0939998626709
2018-06-21 07:30:00,31.53300094604492
2018-06-21 07:45:00,32.192501068115234
2018-06-21 08:00:00,32.852001190185554
2018-06-21 08:15:00,33.07149887084961
2018-06-21 08:30:00,33.510501861572266
2018-06-21 08:45:00,33.950000762939446
2018-06-21 09:00:00,34.38949966430664
2018-06-21 09:15:00,34.82899856567383
2018-06-21 09:30:00,35.26850128173828
2018-06-21 09:45:00,35.70800018310547
2018-06-21 10:00:00,36.367000579833984
2018-06-21 10:15:00,36.80699920654297
2018-06-21 10:30:00,36.80699920654297
2018-06-21 10:45:00,37.24599838256836
2018-06-21 11:00:00,38.34450149536133
2018-06-21 11:15:00,39.2234992980957
2018-06-21 11:30:00,39.882999420166016
2018-06-21 11:45:00,40.54199981689453
2018-06-21 12:00:00,40.54199981689453
2018-06-21 12:15:00,40.3224983215332
2018-06-21 12:30:00,40.102500915527344
2018-06-21 12:45:00,40.54199981689453
2018-06-21 13:00:00,40.98149871826172
2018-06-21 13:15:00,41.64049911499024
2018-06-21 13:30:00,42.51950073242188
2018-06-21 13:45:00,43.17850112915039
2018-06-21 14:00:00,43.61800003051758
2018-06-21 14:15:00,44.05749893188477
2018-06-21 14:30:00,44.49700164794922
2018-06-21 14:45:00,44.49700164794922
2018-06-21 15:00:00,44.27750015258789
2018-06-21 15:15:00,44.277000427246094
2018-06-21 15:30:00,44.05749893188477
2018-06-21 15:45:00,43.61800003051758
2018-06-21 16:00:00,43.17900085449219
2018-06-21 16:15:00,42.51950073242188
2018-06-21 16:30:00,42.29999923706055
2018-06-21 16:45:00,41.86050033569336
2018-06-21 17:00:00,41.86050033569336
2018-06-21 17:15:00,41.64099884033203
2018-06-21 17:30:00,41.42100143432617
2018-06-21 17:45:00,40.95700073242188
2018-06-21 18:00:00,40.51750183105469
2018-06-21 18:15:00,40.29750061035156
2018-06-21 18:30:00,39.85850143432617
2018-06-21 18:45:00,39.85850143432617
2018-06-21 19:00:00,39.41899871826172
2018-06-21 19:15:00,38.97949981689453
2018-06-21 19:30:00,38.97949981689453
2018-06-21 19:45:00,38.540000915527344
2018-06-21 20:00:00,38.320499420166016
2018-06-21 20:15:00,38.10049819946289
2018-06-21 20:30:00,38.10049819946289
2018-06-21 20:45:00,37.88100051879883
2018-06-21 21:00:00,37.6614990234375
2018-06-21 21:15:00,37.44150161743164
2018-06-21 21:30:00,37.22150039672852
2018-06-21 21:45:00,37.22150039672852
2018-06-21 22:00:00,37.00199890136719
2018-06-21 22:15:00,36.78250122070313
2018-06-21 22:30:00,36.78250122070313
2018-06-21 22:45:00,36.78250122070313
2018-06-21 23:00:00,36.78250122070313
2018-06-21 23:15:00,36.78250122070313
2018-06-21 23:30:00,36.5625
2018-06-21 23:45:00,36.5625
2018-06-22 00:00:00,36.5625
2018-06-22 00:15:00,36.34249877929688
2018-06-22 00:30:00,36.34249877929688
2018-06-22 00:45:00,36.34249877929688
2018-06-22 01:00:00,36.12300109863281
2018-06-22 01:15:00,35.903499603271484
2018-06-22 01:30:00,35.68349838256836
2018-06-22 01:45:00,35.68349838256836
2018-06-22 02:00:00,35.24399948120117
2018-06-22 02:15:00,34.804500579833984
2018-06-22 02:30:00,34.804500579833984
2018-06-22 02:45:00,34.804500579833984
2018-06-22 03:00:00,34.804500579833984
2018-06-22 03:15:00,34.804500579833984
2018-06-22 03:30:00,34.804500579833984
2018-06-22 03:45:00,34.804500579833984
2018-06-22 04:00:00,34.584999084472656
2018-06-22 04:15:00,34.365501403808594
2018-06-22 04:30:00,34.365501403808594
2018-06-22 04:45:00,34.365501403808594
2018-06-22 05:00:00,34.365501403808594
2018-06-22 05:15:00,34.14550018310547
2018-06-22 05:30:00,33.925498962402344
2018-06-22 05:45:00,33.925498962402344
2018-06-22 06:00:00,33.70600128173828
2018-06-22 06:15:00,33.486499786376946
2018-06-22 06:30:00,32.607498168945305
2018-06-22 06:45:00,31.728500366210927
2018-06-22 07:00:00,31.28899955749512
2018-06-22 07:15:00,31.069499969482425
2018-06-22 07:30:00,30.84950065612793
2018-06-22 07:45:00,30.84950065612793
2018-06-22 08:00:00,30.629499435424805
2018-06-22 08:15:00,30.629499435424805
2018-06-22 08:30:00,30.629499435424805
2018-06-22 08:45:00,30.629499435424805
2018-06-22 09:00:00,30.19050025939941
2018-06-22 09:15:00,29.97050094604492
2018-06-22 09:30:00,29.5314998626709
2018-06-22 09:45:00,29.5314998626709
2018-06-22 10:00:00,29.5314998626709
2018-06-22 10:15:00,29.09149932861328
2018-06-22 10:30:00,28.871999740600582
2018-06-22 10:45:00,28.871999740600582
2018-06-22 11:00:00,28.65250015258789
2018-06-22 11:15:00,28.871999740600582
2018-06-22 11:30:00,29.09149932861328
2018-06-22 11:45:00,29.09149932861328
2018-06-22 12:00:00,29.31150054931641
2018-06-22 12:15:00,29.31150054931641
2018-06-22 12:30:00,29.31150054931641
2018-06-22 12:45:00,28.871999740600582
2018-06-22 13:00:00,28.433000564575195
2018-06-22 13:15:00,27.993000030517567
2018-06-22 13:30:00,27.993000030517567
2018-06-22 13:45:00,27.773500442504893
2018-06-22 14:00:00,27.55400085449219
2018-06-22 14:15:00,27.55400085449219
2018-06-22 14:30:00,27.773500442504893
2018-06-22 14:45:00,28.21299934387207
2018-06-22 15:00:00,28.65250015258789
2018-06-22 15:15:00,28.65250015258789
2018-06-22 15:30:00,28.65250015258789
2018-06-22 15:45:00,28.4325008392334
2018-06-22 16:00:00,28.21299934387207
2018-06-22 16:15:00,28.21299934387207
2018-06-22 16:30:00,28.21299934387207
2018-06-22 16:45:00,28.21299934387207
2018-06-22 17:00:00,27.773500442504893
2018-06-22 17:15:00,27.55349922180176
2018-06-22 17:30:00,27.333999633789062
2018-06-22 17:45:00,27.11450004577637
2018-06-22 18:00:00,27.11450004577637
2018-06-22 18:15:00,26.894500732421875
2018-06-22 18:30:00,26.894500732421875
2018-06-22 18:45:00,27.11400032043457
2018-06-22 19:00:00,27.333999633789062
2018-06-22 19:15:00,27.773500442504893
2018-06-22 19:30:00,27.773500442504893
2018-06-22 19:45:00,28.21299934387207
2018-06-22 20:00:00,28.21299934387207
2018-06-22 20:15:00,28.21299934387207
2018-06-22 20:30:00,28.65250015258789
2018-06-22 20:45:00,28.65250015258789
2018-06-22 21:00:00,28.65250015258789
2018-06-22 21:15:00,28.4325008392334
2018-06-22 21:30:00,27.99349975585937
2018-06-22 21:45:00,27.99349975585937
2018-06-22 22:00:00,27.99349975585937
2018-06-22 22:15:00,27.99349975585937
2018-06-22 22:30:00,27.99349975585937
2018-06-22 22:45:00,27.99349975585937
2018-06-22 23:00:00,27.99349975585937
2018-06-22 23:15:00,27.99349975585937
2018-06-22 23:30:00,27.99349975585937
2018-06-22 23:45:00,27.99349975585937
2018-06-23 00:00:00,27.99349975585937
2018-06-23 00:15:00,27.99349975585937
2018-06-23 00:30:00,27.99349975585937
2018-06-23 00:45:00,27.99349975585937
2018-06-23 01:00:00,27.99349975585937
2018-06-23 01:15:00,27.99349975585937
2018-06-23 01:30:00,27.99349975585937
2018-06-23 01:45:00,27.99349975585937
2018-06-23 02:00:00,27.99349975585937
2018-06-23 02:15:00,27.99349975585937
2018-06-23 02:30:00,27.99349975585937
2018-06-23 02:45:00,27.99349975585937
2018-06-23 03:00:00,27.99349975585937
2018-06-23 03:15:00,27.99349975585937
2018-06-23 03:30:00,27.99349975585937
2018-06-23 03:45:00,28.21299934387207
2018-06-23 04:00:00,28.21299934387207
2018-06-23 04:15:00,28.21299934387207
2018-06-23 04:30:00,28.4325008392334
2018-06-23 04:45:00,28.4325008392334
2018-06-23 05:00:00,28.4325008392334
2018-06-23 05:15:00,28.4325008392334
2018-06-23 05:30:00,28.4325008392334
2018-06-23 05:45:00,28.4325008392334
2018-06-23 06:00:00,28.4325008392334
2018-06-23 06:15:00,28.65250015258789
2018-06-23 06:30:00,28.65250015258789
2018-06-23 06:45:00,28.871999740600582
2018-06-23 07:00:00,28.871999740600582
2018-06-23 07:15:00,28.871999740600582
2018-06-23 07:30:00,28.871999740600582
2018-06-23 07:45:00,29.09199905395508
2018-06-23 08:00:00,29.31150054931641
2018-06-23 08:15:00,29.5310001373291
2018-06-23 08:30:00,29.750999450683597
2018-06-23 08:45:00,29.97100067138672
2018-06-23 09:00:00,30.40999984741211
2018-06-23 09:15:00,30.84950065612793
2018-06-23 09:30:00,31.28899955749512
2018-06-23 09:45:00,31.728500366210927
2018-06-23 10:00:00,32.387500762939446
2018-06-23 10:15:00,32.827499389648445
2018-06-23 10:30:00,33.04700088500977
2018-06-23 10:45:00,33.48600006103516
2018-06-23 11:00:00,34.14550018310547
2018-06-23 11:15:00,35.02450180053711
2018-06-23 11:30:00,35.903499603271484
2018-06-23 11:45:00,36.5625
2018-06-23 12:00:00,36.78250122070313
2018-06-23 12:15:00,36.78250122070313
2018-06-23 12:30:00,36.5625
2018-06-23 12:45:00,36.12300109863281
2018-06-23 13:00:00,36.12300109863281
2018-06-23 13:15:00,36.34299850463867
2018-06-23 13:30:00,36.78200149536133
2018-06-23 13:45:00,37.00199890136719
2018-06-23 14:00:00,37.44150161743164
2018-06-23 14:15:00,37.88100051879883
2018-06-23 14:30:00,37.88100051879883
2018-06-23 14:45:00,37.88100051879883
2018-06-23 15:00:00,37.88100051879883
2018-06-23 15:15:00,37.44150161743164
2018-06-23 15:30:00,37.22150039672852
2018-06-23 15:45:00,37.00199890136719
2018-06-23 16:00:00,37.00199890136719
2018-06-23 16:15:00,36.78200149536133
2018-06-23 16:30:00,36.5625
2018-06-23 16:45:00,36.5625
2018-06-23 17:00:00,36.5625
2018-06-23 17:15:00,36.5625
2018-06-23 17:30:00,36.5625
2018-06-23 17:45:00,36.5625
2018-06-23 18:00:00,36.12300109863281
2018-06-23 18:15:00,35.90299987792969
2018-06-23 18:30:00,35.68349838256836
2018-06-23 18:45:00,35.68349838256836
2018-06-23 19:00:00,35.68349838256836
2018-06-23 19:15:00,35.24399948120117
2018-06-23 19:30:00,34.804500579833984
2018-06-23 19:45:00,34.804500579833984
2018-06-23 20:00:00,34.365501403808594
2018-06-23 20:15:00,34.365501403808594
2018-06-23 20:30:00,34.365501403808594
2018-06-23 20:45:00,34.14550018310547
2018-06-23 21:00:00,33.925498962402344
2018-06-23 21:15:00,33.70600128173828
2018-06-23 21:30:00,33.70600128173828
2018-06-23 21:45:00,33.70600128173828
2018-06-23 22:00:00,33.26649856567383
2018-06-23 22:15:00,33.26649856567383
2018-06-23 22:30:00,33.04700088500977
2018-06-23 22:45:00,33.04700088500977
2018-06-23 23:00:00,32.827499389648445
2018-06-23 23:15:00,32.607498168945305
2018-06-23 23:30:00,32.607498168945305
2018-06-23 23:45:00,32.38800048828125
2018-06-24 00:00:00,32.167999267578125
2018-06-24 00:15:00,32.167999267578125
2018-06-24 00:30:00,32.167999267578125
2018-06-24 00:45:00,31.94849967956543
2018-06-24 01:00:00,31.728500366210927
2018-06-24 01:15:00,31.728500366210927
2018-06-24 01:30:00,31.50849914550781
2018-06-24 01:45:00,31.50849914550781
2018-06-24 02:00:00,31.28899955749512
2018-06-24 02:15:00,31.28899955749512
2018-06-24 02:30:00,31.069499969482425
2018-06-24 02:45:00,30.84950065612793
2018-06-24 03:00:00,30.84950065612793
2018-06-24 03:15:00,30.84950065612793
2018-06-24 03:30:00,30.84950065612793
2018-06-24 03:45:00,30.6299991607666
2018-06-24 04:00:00,30.40999984741211
2018-06-24 04:15:00,30.40999984741211
2018-06-24 04:30:00,30.40999984741211
2018-06-24 04:45:00,30.40999984741211
2018-06-24 05:00:00,30.190000534057607
2018-06-24 05:15:00,30.190000534057607
2018-06-24 05:30:00,29.97050094604492
2018-06-24 05:45:00,29.97050094604492
2018-06-24 06:00:00,29.97050094604492
2018-06-24 06:15:00,29.97050094604492
2018-06-24 06:30:00,30.19050025939941
2018-06-24 06:45:00,30.19050025939941
2018-06-24 07:00:00,30.629499435424805
2018-06-24 07:15:00,30.84950065612793
2018-06-24 07:30:00,31.069499969482425
2018-06-24 07:45:00,31.728500366210927
2018-06-24 08:00:00,32.38800048828125
2018-06-24 08:15:00,32.82699966430664
2018-06-24 08:30:00,33.486499786376946
2018-06-24 08:45:00,33.92599868774414
2018-06-24 09:00:00,34.365001678466804
2018-06-24 09:15:00,35.023998260498054
2018-06-24 09:30:00,35.68349838256836
2018-06-24 09:45:00,36.34299850463867
