date,OT
2018-06-07 02:00:00,0.0086
2018-06-07 03:00:00,0.0048
2018-06-07 04:00:00,0.0046
2018-06-07 05:00:00,0.0064
2018-06-07 06:00:00,0.0109
2018-06-07 07:00:00,0.0199
2018-06-07 08:00:00,0.0311
2018-06-07 09:00:00,0.0483
2018-06-07 10:00:00,0.0543
2018-06-07 11:00:00,0.0453
2018-06-07 12:00:00,0.0476
2018-06-07 13:00:00,0.0537
2018-06-07 14:00:00,0.0615
2018-06-07 15:00:00,0.0663
2018-06-07 16:00:00,0.0744
2018-06-07 17:00:00,0.081
2018-06-07 18:00:00,0.0876
2018-06-07 19:00:00,0.0858
2018-06-07 20:00:00,0.0678
2018-06-07 21:00:00,0.0558
2018-06-07 22:00:00,0.0426
2018-06-07 23:00:00,0.0337
2018-06-08 00:00:00,0.021
2018-06-08 01:00:00,0.0151
2018-06-08 02:00:00,0.0097
2018-06-08 03:00:00,0.0057
2018-06-08 04:00:00,0.0044
2018-06-08 05:00:00,0.0062
2018-06-08 06:00:00,0.0095
2018-06-08 07:00:00,0.0162
2018-06-08 08:00:00,0.032
2018-06-08 09:00:00,0.0473
2018-06-08 10:00:00,0.0552
2018-06-08 11:00:00,0.0498
2018-06-08 12:00:00,0.0478
2018-06-08 13:00:00,0.0522
2018-06-08 14:00:00,0.0594
2018-06-08 15:00:00,0.064
2018-06-08 16:00:00,0.07
2018-06-08 17:00:00,0.0757
2018-06-08 18:00:00,0.0755
2018-06-08 19:00:00,0.077
2018-06-08 20:00:00,0.0636
2018-06-08 21:00:00,0.0516
2018-06-08 22:00:00,0.0442
2018-06-08 23:00:00,0.0327
2018-06-09 00:00:00,0.0213
2018-06-09 01:00:00,0.015
2018-06-09 02:00:00,0.0088
2018-06-09 03:00:00,0.006
2018-06-09 04:00:00,0.0054
2018-06-09 05:00:00,0.0062
2018-06-09 06:00:00,0.009
2018-06-09 07:00:00,0.0151
2018-06-09 08:00:00,0.0274
2018-06-09 09:00:00,0.0438
2018-06-09 10:00:00,0.0504
2018-06-09 11:00:00,0.044
2018-06-09 12:00:00,0.0506
2018-06-09 13:00:00,0.0598
2018-06-09 14:00:00,0.062
2018-06-09 15:00:00,0.0688
2018-06-09 16:00:00,0.0735
2018-06-09 17:00:00,0.0868
2018-06-09 18:00:00,0.078
2018-06-09 19:00:00,0.0837
2018-06-09 20:00:00,0.0605
2018-06-09 21:00:00,0.0372
2018-06-09 22:00:00,0.0285
2018-06-09 23:00:00,0.0252
2018-06-10 00:00:00,0.029
2018-06-10 01:00:00,0.0199
2018-06-10 02:00:00,0.0153
2018-06-10 03:00:00,0.0087
2018-06-10 04:00:00,0.0058
2018-06-10 05:00:00,0.0052
2018-06-10 06:00:00,0.0055
2018-06-10 07:00:00,0.0084
2018-06-10 08:00:00,0.0138
2018-06-10 09:00:00,0.0216
2018-06-10 10:00:00,0.0296
2018-06-10 11:00:00,0.0384
2018-06-10 12:00:00,0.0518
2018-06-10 13:00:00,0.0617
2018-06-10 14:00:00,0.0661
2018-06-10 15:00:00,0.0657
2018-06-10 16:00:00,0.0679
2018-06-10 17:00:00,0.0676
2018-06-10 18:00:00,0.064
2018-06-10 19:00:00,0.0644
2018-06-10 20:00:00,0.0522
2018-06-10 21:00:00,0.0399
2018-06-10 22:00:00,0.0343
2018-06-10 23:00:00,0.0317
2018-06-11 00:00:00,0.0267
2018-06-11 01:00:00,0.0208
2018-06-11 02:00:00,0.0137
2018-06-11 03:00:00,0.0091
2018-06-11 04:00:00,0.0066
2018-06-11 05:00:00,0.0046
2018-06-11 06:00:00,0.004
2018-06-11 07:00:00,0.0052
2018-06-11 08:00:00,0.0087
2018-06-11 09:00:00,0.014
2018-06-11 10:00:00,0.0215
2018-06-11 11:00:00,0.0292
2018-06-11 12:00:00,0.0378
2018-06-11 13:00:00,0.0445
2018-06-11 14:00:00,0.0504
2018-06-11 15:00:00,0.0537
2018-06-11 16:00:00,0.0528
2018-06-11 17:00:00,0.0535
2018-06-11 18:00:00,0.0566
2018-06-11 19:00:00,0.0558
2018-06-11 20:00:00,0.0489
2018-06-11 21:00:00,0.0346
2018-06-11 22:00:00,0.0276
2018-06-11 23:00:00,0.0219
2018-06-12 00:00:00,0.0142
2018-06-12 01:00:00,0.0102
2018-06-12 02:00:00,0.0082
2018-06-12 03:00:00,0.004
2018-06-12 04:00:00,0.0041
2018-06-12 05:00:00,0.0051
2018-06-12 06:00:00,0.0091
2018-06-12 07:00:00,0.0164
2018-06-12 08:00:00,0.0296
2018-06-12 09:00:00,0.0475
2018-06-12 10:00:00,0.0507
2018-06-12 11:00:00,0.0425
2018-06-12 12:00:00,0.0475
2018-06-12 13:00:00,0.0526
2018-06-12 14:00:00,0.0577
2018-06-12 15:00:00,0.0593
2018-06-12 16:00:00,0.0753
2018-06-12 17:00:00,0.0794
2018-06-12 18:00:00,0.0789
2018-06-12 19:00:00,0.0814
2018-06-12 20:00:00,0.0677
2018-06-12 21:00:00,0.0491
2018-06-12 22:00:00,0.0388
2018-06-12 23:00:00,0.0253
2018-06-13 00:00:00,0.0175
2018-06-13 01:00:00,0.0118
2018-06-13 02:00:00,0.0079
2018-06-13 03:00:00,0.0058
2018-06-13 04:00:00,0.0045
2018-06-13 05:00:00,0.0056
2018-06-13 06:00:00,0.0101
2018-06-13 07:00:00,0.0173
2018-06-13 08:00:00,0.031
2018-06-13 09:00:00,0.0471
2018-06-13 10:00:00,0.0555
2018-06-13 11:00:00,0.0463
2018-06-13 12:00:00,0.0505
2018-06-13 13:00:00,0.0585
2018-06-13 14:00:00,0.057
2018-06-13 15:00:00,0.0627
2018-06-13 16:00:00,0.0774
2018-06-13 17:00:00,0.0788
2018-06-13 18:00:00,0.0807
2018-06-13 19:00:00,0.0797
2018-06-13 20:00:00,0.0691
2018-06-13 21:00:00,0.055
2018-06-13 22:00:00,0.0421
2018-06-13 23:00:00,0.0314
2018-06-14 00:00:00,0.02
2018-06-14 01:00:00,0.0127
2018-06-14 02:00:00,0.0087
2018-06-14 03:00:00,0.0064
2018-06-14 04:00:00,0.0037
2018-06-14 05:00:00,0.006
2018-06-14 06:00:00,0.0104
2018-06-14 07:00:00,0.0168
2018-06-14 08:00:00,0.0311
2018-06-14 09:00:00,0.0502
2018-06-14 10:00:00,0.0524
2018-06-14 11:00:00,0.0449
2018-06-14 12:00:00,0.0485
2018-06-14 13:00:00,0.0556
2018-06-14 14:00:00,0.0648
2018-06-14 15:00:00,0.064
2018-06-14 16:00:00,0.0702
2018-06-14 17:00:00,0.0791
2018-06-14 18:00:00,0.0803
2018-06-14 19:00:00,0.0854
2018-06-14 20:00:00,0.0665
2018-06-14 21:00:00,0.055
2018-06-14 22:00:00,0.0448
2018-06-14 23:00:00,0.0324
2018-06-15 00:00:00,0.0221
2018-06-15 01:00:00,0.0134
2018-06-15 02:00:00,0.0097
2018-06-15 03:00:00,0.0067
2018-06-15 04:00:00,0.0041
2018-06-15 05:00:00,0.0065
2018-06-15 06:00:00,0.0101
2018-06-15 07:00:00,0.0164
2018-06-15 08:00:00,0.0283
2018-06-15 09:00:00,0.0463
2018-06-15 10:00:00,0.0507
2018-06-15 11:00:00,0.0467
2018-06-15 12:00:00,0.0484
2018-06-15 13:00:00,0.056
2018-06-15 14:00:00,0.0592
2018-06-15 15:00:00,0.0646
2018-06-15 16:00:00,0.0758
2018-06-15 17:00:00,0.0821
2018-06-15 18:00:00,0.0841
2018-06-15 19:00:00,0.0851
2018-06-15 20:00:00,0.0729
2018-06-15 21:00:00,0.056
2018-06-15 22:00:00,0.0502
2018-06-15 23:00:00,0.0325
2018-06-16 00:00:00,0.0239
2018-06-16 01:00:00,0.0161
2018-06-16 02:00:00,0.0107
2018-06-16 03:00:00,0.0056
2018-06-16 04:00:00,0.0055
2018-06-16 05:00:00,0.0061
2018-06-16 06:00:00,0.0075
2018-06-16 07:00:00,0.0153
2018-06-16 08:00:00,0.0301
2018-06-16 09:00:00,0.0467
2018-06-16 10:00:00,0.0481
2018-06-16 11:00:00,0.0403
2018-06-16 12:00:00,0.0436
2018-06-16 13:00:00,0.0551
2018-06-16 14:00:00,0.0579
2018-06-16 15:00:00,0.0642
2018-06-16 16:00:00,0.0731
2018-06-16 17:00:00,0.0973
2018-06-16 18:00:00,0.082
2018-06-16 19:00:00,0.0855
2018-06-16 20:00:00,0.073
2018-06-16 21:00:00,0.0581
2018-06-16 22:00:00,0.0528
2018-06-16 23:00:00,0.0394
2018-06-17 00:00:00,0.0293
2018-06-17 01:00:00,0.0213
2018-06-17 02:00:00,0.0141
2018-06-17 03:00:00,0.01
2018-06-17 04:00:00,0.0072
2018-06-17 05:00:00,0.0053
2018-06-17 06:00:00,0.006
2018-06-17 07:00:00,0.008
2018-06-17 08:00:00,0.0147
2018-06-17 09:00:00,0.0248
2018-06-17 10:00:00,0.033
2018-06-17 11:00:00,0.0398
2018-06-17 12:00:00,0.0489
2018-06-17 13:00:00,0.0581
2018-06-17 14:00:00,0.0621
2018-06-17 15:00:00,0.0643
2018-06-17 16:00:00,0.0653
2018-06-17 17:00:00,0.0678
2018-06-17 18:00:00,0.0792
2018-06-17 19:00:00,0.0732
2018-06-17 20:00:00,0.0645
2018-06-17 21:00:00,0.0491
2018-06-17 22:00:00,0.0412
2018-06-17 23:00:00,0.0336
2018-06-18 00:00:00,0.0319
2018-06-18 01:00:00,0.0243
2018-06-18 02:00:00,0.0167
2018-06-18 03:00:00,0.0099
2018-06-18 04:00:00,0.0071
2018-06-18 05:00:00,0.0049
2018-06-18 06:00:00,0.0038
2018-06-18 07:00:00,0.0051
2018-06-18 08:00:00,0.0075
2018-06-18 09:00:00,0.0145
2018-06-18 10:00:00,0.0224
2018-06-18 11:00:00,0.0326
2018-06-18 12:00:00,0.0419
2018-06-18 13:00:00,0.0483
2018-06-18 14:00:00,0.0553
2018-06-18 15:00:00,0.0595
2018-06-18 16:00:00,0.0551
2018-06-18 17:00:00,0.0554
2018-06-18 18:00:00,0.0603
2018-06-18 19:00:00,0.0645
2018-06-18 20:00:00,0.054
2018-06-18 21:00:00,0.0396
2018-06-18 22:00:00,0.0319
2018-06-18 23:00:00,0.0263
2018-06-19 00:00:00,0.0187
2018-06-19 01:00:00,0.0126
2018-06-19 02:00:00,0.0095
2018-06-19 03:00:00,0.0041
2018-06-19 04:00:00,0.0044
2018-06-19 05:00:00,0.0061
2018-06-19 06:00:00,0.0079
2018-06-19 07:00:00,0.0172
2018-06-19 08:00:00,0.0316
2018-06-19 09:00:00,0.051
2018-06-19 10:00:00,0.0536
2018-06-19 11:00:00,0.0499
2018-06-19 12:00:00,0.0553
2018-06-19 13:00:00,0.0622
2018-06-19 14:00:00,0.0646
2018-06-19 15:00:00,0.0651
2018-06-19 16:00:00,0.0757
2018-06-19 17:00:00,0.0828
2018-06-19 18:00:00,0.0808
2018-06-19 19:00:00,0.0874
2018-06-19 20:00:00,0.0726
2018-06-19 21:00:00,0.0563
2018-06-19 22:00:00,0.0414
2018-06-19 23:00:00,0.0294
2018-06-20 00:00:00,0.0194
2018-06-20 01:00:00,0.0124
2018-06-20 02:00:00,0.0093
2018-06-20 03:00:00,0.0066
2018-06-20 04:00:00,0.0047
2018-06-20 05:00:00,0.0063
2018-06-20 06:00:00,0.0102
2018-06-20 07:00:00,0.017
2018-06-20 08:00:00,0.0311
2018-06-20 09:00:00,0.0476
2018-06-20 10:00:00,0.0513
2018-06-20 11:00:00,0.047
2018-06-20 12:00:00,0.0501
2018-06-20 13:00:00,0.0556
2018-06-20 14:00:00,0.0623
2018-06-20 15:00:00,0.0664
2018-06-20 16:00:00,0.0751
2018-06-20 17:00:00,0.0803
2018-06-20 18:00:00,0.0817
2018-06-20 19:00:00,0.0895
2018-06-20 20:00:00,0.0717
2018-06-20 21:00:00,0.0611
2018-06-20 22:00:00,0.0447
2018-06-20 23:00:00,0.0322
2018-06-21 00:00:00,0.0222
2018-06-21 01:00:00,0.0161
2018-06-21 02:00:00,0.0094
2018-06-21 03:00:00,0.0072
2018-06-21 04:00:00,0.0056
2018-06-21 05:00:00,0.0058
2018-06-21 06:00:00,0.0104
2018-06-21 07:00:00,0.0177
2018-06-21 08:00:00,0.0319
2018-06-21 09:00:00,0.0457
2018-06-21 10:00:00,0.0502
2018-06-21 11:00:00,0.0466
2018-06-21 12:00:00,0.0484
2018-06-21 13:00:00,0.0597
2018-06-21 14:00:00,0.0652
2018-06-21 15:00:00,0.0677
2018-06-21 16:00:00,0.0765
2018-06-21 17:00:00,0.0854
2018-06-21 18:00:00,0.0849
2018-06-21 19:00:00,0.0875
2018-06-21 20:00:00,0.0758
2018-06-21 21:00:00,0.0587
2018-06-21 22:00:00,0.0433
2018-06-21 23:00:00,0.0375
2018-06-22 00:00:00,0.0238
2018-06-22 01:00:00,0.0176
2018-06-22 02:00:00,0.0095
2018-06-22 03:00:00,0.0075
2018-06-22 04:00:00,0.0062
2018-06-22 05:00:00,0.0056
2018-06-22 06:00:00,0.0107
2018-06-22 07:00:00,0.0161
2018-06-22 08:00:00,0.0321
2018-06-22 09:00:00,0.0431
2018-06-22 10:00:00,0.0494
2018-06-22 11:00:00,0.0474
2018-06-22 12:00:00,0.0565
2018-06-22 13:00:00,0.0648
2018-06-22 14:00:00,0.0714
2018-06-22 15:00:00,0.07
2018-06-22 16:00:00,0.0772
2018-06-22 17:00:00,0.081
2018-06-22 18:00:00,0.0713
2018-06-22 19:00:00,0.0767
2018-06-22 20:00:00,0.0771
2018-06-22 21:00:00,0.0654
2018-06-22 22:00:00,0.0521
2018-06-22 23:00:00,0.0393
2018-06-23 00:00:00,0.026
2018-06-23 01:00:00,0.0192
2018-06-23 02:00:00,0.0128
2018-06-23 03:00:00,0.0079
2018-06-23 04:00:00,0.006
2018-06-23 05:00:00,0.0057
2018-06-23 06:00:00,0.0083
2018-06-23 07:00:00,0.0137
2018-06-23 08:00:00,0.0283
2018-06-23 09:00:00,0.0353
2018-06-23 10:00:00,0.0395
2018-06-23 11:00:00,0.0484
2018-06-23 12:00:00,0.0571
2018-06-23 13:00:00,0.07
2018-06-23 14:00:00,0.1323
2018-06-23 15:00:00,0.0802
2018-06-23 16:00:00,0.1171
2018-06-23 17:00:00,0.1387
2018-06-23 18:00:00,0.0819
2018-06-23 19:00:00,0.0757
2018-06-23 20:00:00,0.0622
2018-06-23 21:00:00,0.0525
2018-06-23 22:00:00,0.0474
2018-06-23 23:00:00,0.0381
2018-06-24 00:00:00,0.029
2018-06-24 01:00:00,0.0221
2018-06-24 02:00:00,0.0148
2018-06-24 03:00:00,0.009
2018-06-24 04:00:00,0.006
2018-06-24 05:00:00,0.0054
2018-06-24 06:00:00,0.006
2018-06-24 07:00:00,0.0064
2018-06-24 08:00:00,0.011
2018-06-24 09:00:00,0.0182
2018-06-24 10:00:00,0.028
2018-06-24 11:00:00,0.0391
2018-06-24 12:00:00,0.0479
2018-06-24 13:00:00,0.0536
2018-06-24 14:00:00,0.0602
2018-06-24 15:00:00,0.0613
2018-06-24 16:00:00,0.0583
2018-06-24 17:00:00,0.0594
2018-06-24 18:00:00,0.0564
2018-06-24 19:00:00,0.0599
2018-06-24 20:00:00,0.0512
2018-06-24 21:00:00,0.0413
2018-06-24 22:00:00,0.0358
2018-06-24 23:00:00,0.0318
2018-06-25 00:00:00,0.0277
2018-06-25 01:00:00,0.0185
2018-06-25 02:00:00,0.0144
2018-06-25 03:00:00,0.0103
2018-06-25 04:00:00,0.0059
2018-06-25 05:00:00,0.0031
2018-06-25 06:00:00,0.0021
2018-06-25 07:00:00,0.0026
2018-06-25 08:00:00,0.0042
2018-06-25 09:00:00,0.008
2018-06-25 10:00:00,0.0138
2018-06-25 11:00:00,0.0214
2018-06-25 12:00:00,0.0258
2018-06-25 13:00:00,0.041
2018-06-25 14:00:00,0.0465
2018-06-25 15:00:00,0.0455
2018-06-25 16:00:00,0.0453
2018-06-25 17:00:00,0.0436
2018-06-25 18:00:00,0.037
2018-06-25 19:00:00,0.0328
2018-06-25 20:00:00,0.0319
2018-06-25 21:00:00,0.0315
2018-06-25 22:00:00,0.0334
2018-06-25 23:00:00,0.0306
2018-06-26 00:00:00,0.0218
2018-06-26 01:00:00,0.0137
2018-06-26 02:00:00,0.0085
2018-06-26 03:00:00,0.0042
2018-06-26 04:00:00,0.0031
2018-06-26 05:00:00,0.0034
2018-06-26 06:00:00,0.0053
2018-06-26 07:00:00,0.0079
2018-06-26 08:00:00,0.0102
2018-06-26 09:00:00,0.0174
2018-06-26 10:00:00,0.0245
2018-06-26 11:00:00,0.0282
2018-06-26 12:00:00,0.0376
2018-06-26 13:00:00,0.0444
2018-06-26 14:00:00,0.0509
2018-06-26 15:00:00,0.0524
2018-06-26 16:00:00,0.0543
2018-06-26 17:00:00,0.0533
2018-06-26 18:00:00,0.0504
2018-06-26 19:00:00,0.052
2018-06-26 20:00:00,0.0473
2018-06-26 21:00:00,0.0363
2018-06-26 22:00:00,0.0305
2018-06-26 23:00:00,0.0239
2018-06-27 00:00:00,0.0175
2018-06-27 01:00:00,0.0106
2018-06-27 02:00:00,0.008
2018-06-27 03:00:00,0.0046
