date,value
2020-01-03 11:30:00,407.747196
2020-01-03 12:00:00,379.522576
2020-01-03 12:30:00,373.142694
2020-01-03 13:00:00,386.865188
2020-01-03 13:30:00,391.475944
2020-01-03 14:00:00,404.27724
2020-01-03 14:30:00,410.33144
2020-01-03 15:00:00,416.366464
2020-01-03 15:30:00,432.46408
2020-01-03 16:00:00,455.611942
2020-01-03 16:30:00,476.74825
2020-01-03 17:00:00,475.775692
2020-01-03 17:30:00,498.557626
2020-01-03 18:00:00,495.956788
2020-01-03 18:30:00,493.897598
2020-01-03 19:00:00,491.111784
2020-01-03 19:30:00,483.759822
2020-01-03 20:00:00,477.865152
2020-01-03 20:30:00,450.482082
2020-01-03 21:00:00,417.970298
2020-01-03 21:30:00,381.79731
2020-01-03 22:00:00,351.824714
2020-01-03 22:30:00,326.36961
2020-01-03 23:00:00,305.794676
2020-01-03 23:30:00,296.64886
2020-01-04 00:00:00,287.142064
2020-01-04 00:30:00,281.938472
2020-01-04 01:00:00,276.832044
2020-01-04 01:30:00,273.941808
2020-01-04 02:00:00,273.386884
2020-01-04 02:30:00,269.127974
2020-01-04 03:00:00,268.849196
2020-01-04 03:30:00,281.514418
2020-01-04 04:00:00,278.49703
2020-01-04 04:30:00,296.420824
2020-01-04 05:00:00,349.211044
2020-01-04 05:30:00,414.95973
2020-01-04 06:00:00,474.30261
2020-01-04 06:30:00,538.397308
2020-01-04 07:00:00,551.132386
2020-01-04 07:30:00,527.536524
2020-01-04 08:00:00,512.170308
2020-01-04 08:30:00,500.881628
2020-01-04 09:00:00,485.606558
2020-01-04 09:30:00,465.700308
2020-01-04 10:00:00,451.184584
2020-01-04 10:30:00,444.303248
2020-01-04 11:00:00,425.90938
2020-01-04 11:30:00,416.844542
2020-01-04 12:00:00,410.817236
2020-01-04 12:30:00,406.418952
2020-01-04 13:00:00,404.243418
2020-01-04 13:30:00,402.66968
2020-01-04 14:00:00,417.24522
2020-01-04 14:30:00,424.95902
2020-01-04 15:00:00,418.808732
2020-01-04 15:30:00,430.45549
2020-01-04 16:00:00,449.254434
2020-01-04 16:30:00,467.040958
2020-01-04 17:00:00,455.449464
2020-01-04 17:30:00,455.766354
2020-01-04 18:00:00,450.22577
2020-01-04 18:30:00,444.101256
2020-01-04 19:00:00,443.088386
2020-01-04 19:30:00,448.949866
2020-01-04 20:00:00,451.880108
2020-01-04 20:30:00,428.992068
2020-01-04 21:00:00,399.54448
2020-01-04 21:30:00,366.62049
2020-01-04 22:00:00,332.646884
2020-01-04 22:30:00,307.420662
2020-01-04 23:00:00,288.878834
2020-01-04 23:30:00,274.579414
2020-01-05 00:00:00,284.002328
2020-01-05 00:30:00,280.58175
2020-01-05 01:00:00,278.677674
2020-01-05 01:30:00,273.899756
2020-01-05 02:00:00,274.510896
2020-01-05 02:30:00,273.719728
2020-01-05 03:00:00,279.484546
2020-01-05 03:30:00,288.217338
2020-01-05 04:00:00,305.509138
2020-01-05 04:30:00,328.478292
2020-01-05 05:00:00,376.564854
2020-01-05 05:30:00,430.51583
2020-01-05 06:00:00,492.583502
2020-01-05 06:30:00,524.001978
2020-01-05 07:00:00,514.983764
2020-01-05 07:30:00,492.843084
2020-01-05 08:00:00,469.333056
2020-01-05 08:30:00,450.13304
2020-01-05 09:00:00,430.806392
2020-01-05 09:30:00,409.201496
2020-01-05 10:00:00,400.512506
2020-01-05 10:30:00,390.416534
2020-01-05 11:00:00,389.737446
2020-01-05 11:30:00,391.086388
2020-01-05 12:00:00,382.775224
2020-01-05 12:30:00,380.880086
2020-01-05 13:00:00,376.059038
2020-01-05 13:30:00,373.322894
2020-01-05 14:00:00,380.505546
2020-01-05 14:30:00,386.350644
2020-01-05 15:00:00,389.127928
2020-01-05 15:30:00,397.786942
2020-01-05 16:00:00,417.18385
2020-01-05 16:30:00,431.998602
2020-01-05 17:00:00,437.018066
2020-01-05 17:30:00,438.295742
2020-01-05 18:00:00,434.859906
2020-01-05 18:30:00,444.008654
2020-01-05 19:00:00,448.04078
2020-01-05 19:30:00,453.636206
2020-01-05 20:00:00,457.742188
2020-01-05 20:30:00,442.772038
2020-01-05 21:00:00,419.172594
2020-01-05 21:30:00,390.55193
2020-01-05 22:00:00,364.404828
2020-01-05 22:30:00,340.732728
2020-01-05 23:00:00,319.352564
2020-01-05 23:30:00,307.791264
2020-01-06 00:00:00,298.293378
2020-01-06 00:30:00,293.200556
2020-01-06 01:00:00,293.582194
2020-01-06 01:30:00,291.482732
2020-01-06 02:00:00,291.455092
2020-01-06 02:30:00,291.873978
2020-01-06 03:00:00,296.58267
2020-01-06 03:30:00,303.097786
2020-01-06 04:00:00,318.880236
2020-01-06 04:30:00,342.085192
2020-01-06 05:00:00,386.604834
2020-01-06 05:30:00,440.159606
2020-01-06 06:00:00,488.842266
2020-01-06 06:30:00,520.121994
2020-01-06 07:00:00,515.364456
2020-01-06 07:30:00,494.794352
2020-01-06 08:00:00,453.519124
2020-01-06 08:30:00,433.465312
2020-01-06 09:00:00,423.135248
2020-01-06 09:30:00,400.056318
2020-01-06 10:00:00,372.1834
2020-01-06 10:30:00,373.360414
2020-01-06 11:00:00,372.038068
2020-01-06 11:30:00,362.58931
2020-01-06 12:00:00,360.051654
2020-01-06 12:30:00,354.420006
2020-01-06 13:00:00,354.629134
2020-01-06 13:30:00,346.14734
2020-01-06 14:00:00,353.72295
2020-01-06 14:30:00,359.857902
2020-01-06 15:00:00,366.330578
2020-01-06 15:30:00,377.512082
2020-01-06 16:00:00,402.73506
2020-01-06 16:30:00,411.968776
2020-01-06 17:00:00,412.420728
2020-01-06 17:30:00,413.089694
2020-01-06 18:00:00,412.388038
2020-01-06 18:30:00,407.578548
2020-01-06 19:00:00,410.869256
2020-01-06 19:30:00,415.461392
2020-01-06 20:00:00,421.45328
2020-01-06 20:30:00,407.286168
2020-01-06 21:00:00,389.296576
2020-01-06 21:30:00,364.59183
2020-01-06 22:00:00,338.971786
2020-01-06 22:30:00,318.50849
2020-01-06 23:00:00,308.93058
2020-01-06 23:30:00,296.939752
2020-01-07 00:00:00,289.017402
2020-01-07 00:30:00,280.918028
2020-01-07 01:00:00,276.26133
2020-01-07 01:30:00,270.982966
2020-01-07 02:00:00,271.196862
2020-01-07 02:30:00,270.524576
2020-01-07 03:00:00,270.842786
2020-01-07 03:30:00,275.15152
2020-01-07 04:00:00,284.538382
2020-01-07 04:30:00,287.792878
2020-01-07 05:00:00,301.806986
2020-01-07 05:30:00,315.35573
2020-01-07 06:00:00,342.258888
2020-01-07 06:30:00,364.11526
2020-01-07 07:00:00,384.297914
2020-01-07 07:30:00,402.164562
2020-01-07 08:00:00,415.799748
2020-01-07 08:30:00,407.805896
2020-01-07 09:00:00,396.147402
2020-01-07 09:30:00,380.767196
2020-01-07 10:00:00,366.280178
2020-01-07 10:30:00,353.874698
2020-01-07 11:00:00,344.519476
2020-01-07 11:30:00,335.474642
2020-01-07 12:00:00,331.000466
2020-01-07 12:30:00,330.834806
2020-01-07 13:00:00,328.096644
2020-01-07 13:30:00,328.563964
2020-01-07 14:00:00,336.605874
2020-01-07 14:30:00,340.850748
2020-01-07 15:00:00,351.254348
2020-01-07 15:30:00,367.174732
2020-01-07 16:00:00,388.681454
2020-01-07 16:30:00,410.049118
2020-01-07 17:00:00,411.483668
2020-01-07 17:30:00,418.053482
2020-01-07 18:00:00,416.127244
2020-01-07 18:30:00,410.701634
2020-01-07 19:00:00,409.183556
2020-01-07 19:30:00,414.801626
2020-01-07 20:00:00,423.036718
2020-01-07 20:30:00,413.42725
2020-01-07 21:00:00,397.726596
2020-01-07 21:30:00,378.14085
2020-01-07 22:00:00,355.537088
2020-01-07 22:30:00,335.317126
2020-01-07 23:00:00,320.591288
2020-01-07 23:30:00,308.119756
2020-01-08 00:00:00,304.416616
2020-01-08 00:30:00,298.13589
2020-01-08 01:00:00,291.264884
2020-01-08 01:30:00,286.065206
2020-01-08 02:00:00,282.107376
2020-01-08 02:30:00,281.838822
2020-01-08 03:00:00,277.748628
2020-01-08 03:30:00,279.254384
2020-01-08 04:00:00,283.504522
2020-01-08 04:30:00,279.240042
2020-01-08 05:00:00,283.170272
2020-01-08 05:30:00,288.603536
2020-01-08 06:00:00,303.689408
2020-01-08 06:30:00,328.823402
2020-01-08 07:00:00,351.760634
2020-01-08 07:30:00,366.920744
2020-01-08 08:00:00,382.322206
2020-01-08 08:30:00,388.725018
2020-01-08 09:00:00,387.008538
2020-01-08 09:30:00,376.141616
2020-01-08 10:00:00,368.14818
2020-01-08 10:30:00,362.478014
2020-01-08 11:00:00,354.067974
2020-01-08 11:30:00,341.894092
2020-01-08 12:00:00,329.633398
2020-01-08 12:30:00,324.486978
2020-01-08 13:00:00,319.156072
2020-01-08 13:30:00,321.074974
2020-01-08 14:00:00,333.03928
2020-01-08 14:30:00,344.617134
2020-01-08 15:00:00,356.80737
2020-01-08 15:30:00,371.438488
2020-01-08 16:00:00,398.875028
2020-01-08 16:30:00,419.976728
2020-01-08 17:00:00,427.90701
2020-01-08 17:30:00,436.966426
2020-01-08 18:00:00,433.452654
2020-01-08 18:30:00,428.091974
2020-01-08 19:00:00,424.924084
2020-01-08 19:30:00,428.643142
2020-01-08 20:00:00,435.927612
2020-01-08 20:30:00,418.830436
2020-01-08 21:00:00,395.812834
2020-01-08 21:30:00,369.527232
2020-01-08 22:00:00,341.613804
2020-01-08 22:30:00,319.986832
2020-01-08 23:00:00,304.235748
2020-01-08 23:30:00,292.770962
2020-01-09 00:00:00,288.170732
2020-01-09 00:30:00,280.2636
2020-01-09 01:00:00,276.256386
2020-01-09 01:30:00,275.476714
2020-01-09 02:00:00,279.041136
2020-01-09 02:30:00,275.513276
2020-01-09 03:00:00,280.735088
2020-01-09 03:30:00,287.103494
2020-01-09 04:00:00,300.31957
2020-01-09 04:30:00,321.221606
2020-01-09 05:00:00,361.469346
2020-01-09 05:30:00,410.86425
2020-01-09 06:00:00,458.930252
2020-01-09 06:30:00,492.061134
2020-01-09 07:00:00,487.076058
2020-01-09 07:30:00,468.292872
2020-01-09 08:00:00,450.635728
2020-01-09 08:30:00,433.72472
2020-01-09 09:00:00,416.73081
2020-01-09 09:30:00,408.477064
2020-01-09 10:00:00,404.552378
2020-01-09 10:30:00,401.51649
2020-01-09 11:00:00,397.503798
2020-01-09 11:30:00,394.021146
2020-01-09 12:00:00,390.57247
2020-01-09 12:30:00,395.939788
2020-01-09 13:00:00,393.767912
2020-01-09 13:30:00,394.080442
2020-01-09 14:00:00,400.769796
2020-01-09 14:30:00,409.484644
2020-01-09 15:00:00,414.95562
2020-01-09 15:30:00,430.973156
2020-01-09 16:00:00,443.867416
2020-01-09 16:30:00,459.478886
2020-01-09 17:00:00,458.870202
2020-01-09 17:30:00,456.685094
2020-01-09 18:00:00,446.194608
2020-01-09 18:30:00,442.594968
2020-01-09 19:00:00,443.779388
2020-01-09 19:30:00,445.35873
2020-01-09 20:00:00,452.86769
2020-01-09 20:30:00,435.295002
2020-01-09 21:00:00,410.795658
2020-01-09 21:30:00,379.166734
2020-01-09 22:00:00,352.240772
2020-01-09 22:30:00,331.480484
2020-01-09 23:00:00,316.818084
2020-01-09 23:30:00,304.18754
2020-01-10 00:00:00,296.720366
2020-01-10 00:30:00,297.459278
2020-01-10 01:00:00,294.490744
2020-01-10 01:30:00,296.059756
2020-01-10 02:00:00,294.28007
2020-01-10 02:30:00,292.117408
2020-01-10 03:00:00,296.057534
2020-01-10 03:30:00,300.27656
2020-01-10 04:00:00,317.260706
2020-01-10 04:30:00,338.741372
2020-01-10 05:00:00,369.95726
2020-01-10 05:30:00,416.639646
2020-01-10 06:00:00,469.273112
2020-01-10 06:30:00,505.781198
2020-01-10 07:00:00,505.557774
2020-01-10 07:30:00,492.165146
2020-01-10 08:00:00,473.663258
2020-01-10 08:30:00,470.844748
2020-01-10 09:00:00,442.26937
2020-01-10 09:30:00,441.686518
2020-01-10 10:00:00,443.091472
2020-01-10 10:30:00,443.590874
2020-01-10 11:00:00,440.426408
2020-01-10 11:30:00,437.394712
2020-01-10 12:00:00,426.269314
2020-01-10 12:30:00,424.154394
2020-01-10 13:00:00,431.109288
2020-01-10 13:30:00,416.389088
2020-01-10 14:00:00,402.569002
2020-01-10 14:30:00,417.1319
2020-01-10 15:00:00,434.830798
2020-01-10 15:30:00,462.05487
2020-01-10 16:00:00,473.275098
2020-01-10 16:30:00,489.772286
2020-01-10 17:00:00,485.782758
2020-01-10 17:30:00,489.66005
2020-01-10 18:00:00,479.905752
2020-01-10 18:30:00,463.2761
2020-01-10 19:00:00,453.292096
2020-01-10 19:30:00,454.036448
2020-01-10 20:00:00,461.333656
2020-01-10 20:30:00,445.700464
2020-01-10 21:00:00,423.973618
2020-01-10 21:30:00,400.600016
2020-01-10 22:00:00,377.49806
2020-01-10 22:30:00,353.559398
2020-01-10 23:00:00,337.26269
2020-01-10 23:30:00,325.618042
2020-01-11 00:00:00,313.793254
2020-01-11 00:30:00,311.536756
2020-01-11 01:00:00,308.471878
2020-01-11 01:30:00,305.21941
2020-01-11 02:00:00,305.238352
2020-01-11 02:30:00,305.348638
2020-01-11 03:00:00,305.246374
2020-01-11 03:30:00,311.159984
2020-01-11 04:00:00,326.367446
2020-01-11 04:30:00,343.14646
2020-01-11 05:00:00,385.400572
2020-01-11 05:30:00,436.520842
2020-01-11 06:00:00,496.060328
2020-01-11 06:30:00,526.756438
2020-01-11 07:00:00,518.880074
2020-01-11 07:30:00,498.46482
2020-01-11 08:00:00,473.504788
2020-01-11 08:30:00,456.160166
2020-01-11 09:00:00,436.15338
2020-01-11 09:30:00,421.407766
2020-01-11 10:00:00,415.991354
2020-01-11 10:30:00,409.992126
2020-01-11 11:00:00,396.547734
2020-01-11 11:30:00,395.964698
2020-01-11 12:00:00,393.629546
2020-01-11 12:30:00,387.361246
2020-01-11 13:00:00,383.55349
2020-01-11 13:30:00,378.784714
2020-01-11 14:00:00,400.11541
2020-01-11 14:30:00,407.294554
2020-01-11 15:00:00,414.50913
2020-01-11 15:30:00,423.331834
2020-01-11 16:00:00,436.876574
2020-01-11 16:30:00,451.126438
2020-01-11 17:00:00,453.028206
2020-01-11 17:30:00,459.273226
2020-01-11 18:00:00,454.230066
2020-01-11 18:30:00,450.930274
2020-01-11 19:00:00,452.538456
2020-01-11 19:30:00,455.995282
2020-01-11 20:00:00,465.609404
2020-01-11 20:30:00,453.291604
2020-01-11 21:00:00,428.899204
2020-01-11 21:30:00,399.794182
2020-01-11 22:00:00,384.635728
2020-01-11 22:30:00,359.975702
2020-01-11 23:00:00,341.514966
2020-01-11 23:30:00,325.477642
2020-01-12 00:00:00,315.552486
2020-01-12 00:30:00,308.823342
2020-01-12 01:00:00,302.541628
2020-01-12 01:30:00,301.26564
2020-01-12 02:00:00,302.861764
2020-01-12 02:30:00,301.301558
2020-01-12 03:00:00,305.977168
2020-01-12 03:30:00,313.555476
2020-01-12 04:00:00,326.675506
2020-01-12 04:30:00,350.26449
2020-01-12 05:00:00,393.434398
2020-01-12 05:30:00,444.661974
2020-01-12 06:00:00,507.955076
2020-01-12 06:30:00,540.120804
2020-01-12 07:00:00,530.597514
2020-01-12 07:30:00,509.263786
2020-01-12 08:00:00,495.130202
2020-01-12 08:30:00,477.06128
2020-01-12 09:00:00,456.839524
2020-01-12 09:30:00,448.85066
2020-01-12 10:00:00,443.578636
2020-01-12 10:30:00,433.692978
2020-01-12 11:00:00,420.512878
2020-01-12 11:30:00,414.31816
2020-01-12 12:00:00,411.292292
2020-01-12 12:30:00,409.102128
2020-01-12 13:00:00,408.655004
2020-01-12 13:30:00,408.447558
2020-01-12 14:00:00,412.51142
2020-01-12 14:30:00,421.134178
2020-01-12 15:00:00,432.66449
2020-01-12 15:30:00,433.433252
2020-01-12 16:00:00,440.72488
2020-01-12 16:30:00,448.940794
2020-01-12 17:00:00,442.580908
2020-01-12 17:30:00,450.066514
2020-01-12 18:00:00,459.059648
2020-01-12 18:30:00,459.695016
2020-01-12 19:00:00,462.202094
2020-01-12 19:30:00,474.460058
2020-01-12 20:00:00,486.755216
2020-01-12 20:30:00,479.243346
2020-01-12 21:00:00,459.652548
2020-01-12 21:30:00,431.27199
2020-01-12 22:00:00,397.7715
2020-01-12 22:30:00,367.666454
2020-01-12 23:00:00,345.218158
2020-01-12 23:30:00,329.259702
2020-01-13 00:00:00,318.214692
2020-01-13 00:30:00,312.202078
2020-01-13 01:00:00,306.281118
2020-01-13 01:30:00,302.790272
2020-01-13 02:00:00,304.03117
2020-01-13 02:30:00,303.348236
2020-01-13 03:00:00,307.29854
2020-01-13 03:30:00,312.976102
2020-01-13 04:00:00,329.527134
2020-01-13 04:30:00,354.109774
2020-01-13 05:00:00,394.342468
2020-01-13 05:30:00,434.654418
2020-01-13 06:00:00,478.7244
2020-01-13 06:30:00,504.589984
2020-01-13 07:00:00,504.23639
2020-01-13 07:30:00,492.865438
2020-01-13 08:00:00,476.811718
2020-01-13 08:30:00,461.362876
2020-01-13 09:00:00,443.340924
2020-01-13 09:30:00,427.842428
2020-01-13 10:00:00,418.683158
2020-01-13 10:30:00,407.228848
2020-01-13 11:00:00,390.770216
2020-01-13 11:30:00,387.857218
2020-01-13 12:00:00,384.514904
2020-01-13 12:30:00,382.990244
2020-01-13 13:00:00,377.520106
2020-01-13 13:30:00,376.225556
2020-01-13 14:00:00,381.90721
2020-01-13 14:30:00,387.107838
2020-01-13 15:00:00,394.624282
2020-01-13 15:30:00,413.890494
2020-01-13 16:00:00,432.752328
2020-01-13 16:30:00,443.056344
2020-01-13 17:00:00,451.417678
2020-01-13 17:30:00,455.829962
2020-01-13 18:00:00,448.115182
2020-01-13 18:30:00,444.851606
2020-01-13 19:00:00,448.43956
2020-01-13 19:30:00,455.723722
2020-01-13 20:00:00,459.585718
2020-01-13 20:30:00,446.061238
2020-01-13 21:00:00,434.09039
2020-01-13 21:30:00,416.396084
2020-01-13 22:00:00,393.494252
2020-01-13 22:30:00,370.313918
2020-01-13 23:00:00,348.30483
2020-01-13 23:30:00,332.984632
2020-01-14 00:00:00,324.616208
2020-01-14 00:30:00,313.623632
2020-01-14 01:00:00,308.20775
2020-01-14 01:30:00,302.813636
2020-01-14 02:00:00,297.65731
2020-01-14 02:30:00,296.252908
2020-01-14 03:00:00,298.23757
2020-01-14 03:30:00,301.21527
2020-01-14 04:00:00,300.129156
2020-01-14 04:30:00,305.437774
2020-01-14 05:00:00,312.36823
2020-01-14 05:30:00,329.235634
2020-01-14 06:00:00,353.561258
2020-01-14 06:30:00,388.255624
2020-01-14 07:00:00,411.49229
2020-01-14 07:30:00,420.909906
2020-01-14 08:00:00,436.268042
2020-01-14 08:30:00,436.658772
2020-01-14 09:00:00,416.682442
2020-01-14 09:30:00,402.189632
2020-01-14 10:00:00,389.17113
2020-01-14 10:30:00,376.262896
2020-01-14 11:00:00,365.129906
2020-01-14 11:30:00,355.85208
2020-01-14 12:00:00,343.972128
2020-01-14 12:30:00,332.780886
2020-01-14 13:00:00,315.369294
2020-01-14 13:30:00,311.275272
2020-01-14 14:00:00,320.369494
2020-01-14 14:30:00,325.48858
2020-01-14 15:00:00,335.932616
2020-01-14 15:30:00,349.134394
2020-01-14 16:00:00,366.22104
2020-01-14 16:30:00,387.490014
2020-01-14 17:00:00,393.379214
2020-01-14 17:30:00,391.511266
2020-01-14 18:00:00,385.334386
2020-01-14 18:30:00,371.720364
2020-01-14 19:00:00,367.42603
2020-01-14 19:30:00,373.412502
2020-01-14 20:00:00,390.363168
2020-01-14 20:30:00,384.113526
2020-01-14 21:00:00,371.549756
2020-01-14 21:30:00,352.996894
2020-01-14 22:00:00,329.585512
2020-01-14 22:30:00,319.618602
2020-01-14 23:00:00,303.285316
2020-01-14 23:30:00,287.66074
2020-01-15 00:00:00,278.23141
2020-01-15 00:30:00,268.54708
2020-01-15 01:00:00,260.789084
2020-01-15 01:30:00,257.812006
2020-01-15 02:00:00,254.851588
2020-01-15 02:30:00,252.134996
2020-01-15 03:00:00,250.398108
2020-01-15 03:30:00,253.65508
2020-01-15 04:00:00,271.712596
2020-01-15 04:30:00,276.3613
2020-01-15 05:00:00,284.042948
2020-01-15 05:30:00,283.135438
2020-01-15 06:00:00,302.414502
2020-01-15 06:30:00,329.328712
2020-01-15 07:00:00,354.71135
2020-01-15 07:30:00,367.102398
2020-01-15 08:00:00,377.411948
2020-01-15 08:30:00,378.488664
2020-01-15 09:00:00,367.039212
2020-01-15 09:30:00,354.202188
2020-01-15 10:00:00,343.848874
2020-01-15 10:30:00,342.091292
2020-01-15 11:00:00,341.718558
2020-01-15 11:30:00,334.105126
2020-01-15 12:00:00,328.195812
2020-01-15 12:30:00,324.350178
2020-01-15 13:00:00,325.61558
2020-01-15 13:30:00,322.278294
2020-01-15 14:00:00,330.892468
2020-01-15 14:30:00,337.855182
2020-01-15 15:00:00,342.500964
2020-01-15 15:30:00,361.441624
2020-01-15 16:00:00,384.872944
2020-01-15 16:30:00,404.55347
2020-01-15 17:00:00,415.42088
2020-01-15 17:30:00,418.529326
2020-01-15 18:00:00,414.64566
2020-01-15 18:30:00,414.501254
2020-01-15 19:00:00,418.708212
2020-01-15 19:30:00,425.228584
2020-01-15 20:00:00,431.56194
2020-01-15 20:30:00,421.589974
2020-01-15 21:00:00,405.560042
2020-01-15 21:30:00,379.436394
2020-01-15 22:00:00,353.698442
2020-01-15 22:30:00,329.603548
2020-01-15 23:00:00,309.89736
2020-01-15 23:30:00,304.941384
2020-01-16 00:00:00,297.809718
2020-01-16 00:30:00,292.066812
2020-01-16 01:00:00,286.600036
2020-01-16 01:30:00,285.73488
2020-01-16 02:00:00,284.40137
2020-01-16 02:30:00,283.220068
2020-01-16 03:00:00,284.149996
2020-01-16 03:30:00,291.351294
2020-01-16 04:00:00,296.622274
2020-01-16 04:30:00,311.205172
2020-01-16 05:00:00,346.51422
2020-01-16 05:30:00,385.966162
2020-01-16 06:00:00,430.64284
2020-01-16 06:30:00,460.512316
2020-01-16 07:00:00,473.228344
2020-01-16 07:30:00,473.715626
2020-01-16 08:00:00,470.052316
2020-01-16 08:30:00,457.80851
2020-01-16 09:00:00,429.593724
2020-01-16 09:30:00,418.334594
2020-01-16 10:00:00,409.153466
2020-01-16 10:30:00,406.727516
2020-01-16 11:00:00,408.275586
2020-01-16 11:30:00,397.833982
2020-01-16 12:00:00,393.086542
2020-01-16 12:30:00,394.2794
2020-01-16 13:00:00,396.708684
2020-01-16 13:30:00,405.838218
2020-01-16 14:00:00,416.469502
2020-01-16 14:30:00,435.806996
2020-01-16 15:00:00,428.587016
2020-01-16 15:30:00,438.984426
2020-01-16 16:00:00,457.582704
2020-01-16 16:30:00,470.063458
2020-01-16 17:00:00,470.023984
2020-01-16 17:30:00,470.663014
2020-01-16 18:00:00,472.538232
2020-01-16 18:30:00,467.887126
2020-01-16 19:00:00,468.42919
2020-01-16 19:30:00,470.903334
2020-01-16 20:00:00,476.621036
2020-01-16 20:30:00,460.209504
2020-01-16 21:00:00,443.715066
2020-01-16 21:30:00,415.577624
2020-01-16 22:00:00,388.811666
2020-01-16 22:30:00,364.38926
2020-01-16 23:00:00,339.621376
2020-01-16 23:30:00,323.58629
2020-01-17 00:00:00,311.972356
2020-01-17 00:30:00,302.235074
2020-01-17 01:00:00,296.055056
2020-01-17 01:30:00,294.56054
2020-01-17 02:00:00,293.964978
2020-01-17 02:30:00,291.12852
2020-01-17 03:00:00,291.995822
2020-01-17 03:30:00,295.000602
2020-01-17 04:00:00,308.493972
