date,OT
330,-0.306871725
331,0.14477232
332,-0.061857423
333,-0.116690867
334,0.156202843
335,0.08154612
336,-0.332649765
337,-0.138264699
338,0.07521752
339,-0.015725301
340,-0.351761957
341,0.019519705
342,-0.233578239
343,-0.311151755
344,0.108541662
345,-0.587121402
346,0.180841753
347,0.215667133
348,-0.106696463
349,0.227267127
350,-0.159178548
351,0.097609159
352,0.111004742
353,0.087417488
354,-0.06185358
355,-0.306799553
356,-0.20841855
357,-0.0261701
358,0.064846784
359,-0.36593813
360,-0.053675747
361,-0.005392324
362,-0.678302019
363,-0.019665598
364,0.150540437
365,0.038970735
366,-0.036877262
367,-0.082030189
368,-0.217853521
369,-0.456318097
370,0.289100265
371,-0.391320999
372,-0.36210411
373,0.195266204
374,0.457741197
375,-0.158802098
376,-0.063260007
377,0.046199596
378,0.391032955
379,-0.01520138
380,-0.091969414
381,0.066328611
382,0.301505589
383,-0.134799127
384,0.160302335
385,-0.381104966
386,-0.341908728
387,0.283131209
388,-0.404373971
389,-0.017626226
390,-0.126211968
391,-0.608658698
392,-0.2683365
393,0.505362555
394,-0.296805858
395,-0.562376893
396,-0.341705274
397,0.24698283
398,-0.469856427
399,-0.550021812
400,-0.07081914
401,-0.055421215
402,0.078419856
403,-0.594203129
404,-0.13091738
405,-0.107312187
406,-0.511219228
407,0.2059581
408,-0.490855528
409,0.062964973
410,0.210708788
411,-0.816979207
412,0.030635807
413,-0.294306385
414,-0.638246149
415,0.517879062
416,0.096572617
417,0.074973936
418,-0.131804504
419,0.364436322
420,-0.429827693
421,0.001858287
422,-0.325614565
423,0.421950995
424,-0.329140325
425,0.083602367
426,-0.489326534
427,0.586728345
428,-0.127849456
429,0.049450818
430,-0.377956177
431,0.366282716
432,0.16898146
433,-0.262501755
434,0.672860556
435,0.050937954
436,0.070205386
437,0.015879176
438,-0.403218355
439,0.374303648
440,-0.176010448
441,-0.239539943
442,0.112905874
443,0.193988577
444,0.012219845
445,0.049636942
446,-0.345172948
447,0.048157082
448,0.398350647
449,-0.171307092
450,-0.35129413
451,0.109173385
452,0.010471925
453,-0.222910806
454,0.053799226
455,0.13340324
456,-0.50933911
457,0.025700982
458,0.570165291
459,0.007574686
460,-0.108927561
461,-0.073126757
462,-0.540280214
463,0.36683267
464,-0.059920596
465,0.075229927
466,-0.092680633
467,0.403026614
468,0.411642748
469,0.072303243
470,0.129550298
471,0.02167732
472,-0.734462027
473,-0.166372683
474,-0.183503699
475,-0.135969115
476,0.176982908
477,0.00277904
478,0.599317718
479,-0.314184526
480,-0.357142898
481,-0.393366002
482,0.051247065
483,0.076260991
484,0.411531624
485,0.312276158
486,0.452374998
487,0.259371242
488,0.288422871
489,-0.118403431
490,-0.022630901
491,0.187860931
492,0.662236099
493,-0.248169447
494,0.302123664
495,0.384498408
496,0.04482565
497,-0.356042872
498,-0.196248429
499,0.179241836
500,0.105014513
501,0.154754786
502,-0.208750114
503,0.107237256
504,0.486234419
505,0.464659124
506,0.060355346
507,-0.125837877
508,0.450566861
509,-0.069452486
510,-0.263966176
511,0.490746146
512,0.346369406
513,0.175319725
514,-0.261499547
515,-0.248314009
516,0.102304562
517,0.186015625
518,0.201381508
519,-0.076874712
520,-0.194804546
521,0.42655932
522,0.011888994
523,-0.140763224
524,0.246894184
525,0.390913954
526,0.089579625
527,0.31404755
528,-0.096058119
529,0.044243773
530,-0.16007036
531,0.054534836
532,0.182017784
533,-0.12597361
534,0.225210599
535,0.25642407
536,0.138067033
537,0.394264648
538,0.211045553
539,0.13382242
540,0.345057691
541,0.353571621
542,-0.062440739
543,0.768041828
544,-0.313462223
545,0.356320953
546,-0.143462491
547,0.476862255
548,0.137952698
549,0.015395016
550,0.175059932
551,0.338091197
552,-0.259041884
553,-0.081102035
554,0.16772912
555,-0.089096201
556,0.034187791
557,-0.341286284
558,-0.103033376
559,-0.270924253
560,0.054085425
561,-0.186020151
562,-0.020905035
563,-0.020678486
564,-0.104443979
565,0.497838756
566,-0.458980202
567,0.348371872
568,-0.008339877
569,0.044306332
570,0.033295488
571,0.126522399
572,0.386726072
573,0.376564364
574,0.134459183
575,-0.470955691
576,-0.252387523
577,0.071206583
578,0.658811988
579,0.024977172
580,0.216253132
581,0.249501879
582,-0.014989549
583,-0.204626193
584,0.024276833
585,0.019986254
586,0.554087708
587,-0.750781538
588,-0.115294687
589,0.411348524
590,-0.193918892
591,-0.013100074
592,0.411581976
593,-0.459323287
594,0.113635522
595,-0.037632098
596,-0.587509976
597,0.242286999
598,0.30994379
599,0.111841951
600,-0.272833763
601,-0.065863548
602,0.499870928
603,-0.116561394
604,0.141391655
605,0.361028591
606,-0.368900487
607,0.461709159
608,0.314107253
609,-0.277659742
610,-0.170046217
611,-0.382361196
612,-0.932918186
613,-0.254908411
614,0.149491229
615,-0.053574207
616,-0.182675542
617,0.327271006
618,-0.021352638
619,0.149052786
620,0.017371589
621,0.053379257
622,-0.681734971
623,0.056780361
624,-0.303530945
625,0.09798807
626,-0.004890647
627,-0.093318213
628,0.026675798
629,0.080532132
630,0.510113522
631,0.035621852
632,-0.243214833
633,-0.109563289
634,-0.101533561
635,-0.57814738
636,-0.016542534
637,-0.115395641
638,-0.326505632
639,0.189359691
640,-0.122034453
641,-0.002855002
642,0.518663481
643,-0.379943342
644,0.045458617
645,-0.32394721
646,0.179753487
647,0.041025215
648,-0.305191764
649,0.378439942
650,-0.381864381
651,0.202398364
652,-0.146405611
653,0.000428203
654,-0.46044789
655,-0.346787517
656,-0.161393528
657,-0.179155496
658,0.378280714
659,0.377630619
660,-0.339282646
661,0.212145449
662,-0.203019511
663,-0.165855199
664,-0.282513785
665,-0.153443399
666,0.223280127
667,0.028848142
668,-0.14691505
669,-0.274020663
670,-0.433820267
671,0.024281221
672,0.3013255
673,-0.029502878
674,0.255410712
675,-0.145668239
676,-0.160497749
677,0.125047362
678,-0.06581842
679,-0.488290752
680,-0.337428929
681,-0.187256336
682,0.045286452
683,0.032936496
684,-0.251673322
685,0.327840811
686,0.002680112
687,0.171686901
688,-0.277277447
689,-0.253312256
690,0.204321484
691,0.030780239
692,-0.28026823
693,-0.396224362
694,-0.104024204
695,0.643136487
696,-0.299044251
697,-0.005130466
698,0.021401355
699,-0.487541271
700,-0.513773145
701,-0.148595946
702,-0.137330706
703,0.483661011
704,0.124775242
705,-0.062905306
706,0.069766774
707,-0.137307791
708,-0.008892564
709,0.007731027
710,-0.490006586
711,0.370424468
712,0.06885419
713,0.153461224
714,0.273969695
715,0.089008236
716,0.423756
717,0.224906007
718,0.221043466
719,0.745832195
720,0.323794473
721,0.055919943
722,-0.030461206
723,0.086603062
724,-0.461220225
725,-0.123875611
726,0.262949965
727,0.329166164
728,-0.202259907
729,0.141060846
730,-0.123472108
731,0.230695027
732,-0.304070258
733,0.370965423
734,-0.004831795
735,-0.006155622
736,-0.022789015
737,0.116021952
738,0.51390217
739,-0.281679428
740,0.085135697
741,-0.114510063
742,-0.296336373
743,-0.191026633
744,0.16105201
745,-0.233038852
746,-0.451998544
747,-0.096753978
748,-0.066447037
749,-0.184369323
750,0.655646707
751,0.23323323
752,0.185938542
753,0.380211564
754,0.129261232
755,-0.290055338
756,-0.088255894
757,0.385338575
758,-0.165601642
759,-0.265722817
760,0.184128724
761,-0.134133369
762,0.126248791
763,-0.443728023
764,0.042772951
765,-0.030392475
766,-0.270547562
767,-0.571322614
768,0.453615203
769,0.22864496
770,-0.061351954
771,0.073400773
772,0.035695458
773,0.316763494
774,0.25988363
775,0.133044448
776,0.244029193
777,-0.273813178
778,0.012102044
779,0.325641869
780,-0.167130439
781,0.016007378
782,-0.013594984
783,-0.273010859
784,-0.370398867
785,0.209267787
786,-0.237892715
787,-0.432752393
788,-0.327958315
789,0.657489598
790,-0.033921799
791,-0.246510136
792,0.412828023
793,-0.184683432
794,0.440121439
795,0.719429978
796,-0.308930676
797,0.452583113
798,-0.181295439
799,0.343484475
800,0.279878587
801,-0.378141008
802,-0.705513578
803,0.093750733
804,0.35707847
805,0.200970098
806,-0.290512755
807,0.290461764
808,-0.4170925
809,0.186501788
810,-0.169283477
811,-0.077274986
812,0.394753492
813,0.295772184
814,-0.194943919
815,0.639465763
816,-0.080928609
817,-0.296762664
818,0.232413626
819,0.211845767
820,0.092979715
821,-0.429385617
822,0.579210487
823,-0.200695584
824,0.215859325
825,-0.572813384
826,-0.093185099
827,-0.327679593
828,0.4895961
829,0.177698201
830,-0.033439821
831,0.108550546
832,0.430379687
833,-0.015232988
834,-0.316555136
835,-0.026645849
836,0.320788956
837,-0.176437043
838,-0.086083031
839,-0.08599146
840,0.049230513
841,0.0478782
842,-0.199100497
843,-0.198033654
844,0.243681074
845,0.467435484
846,0.430893754
847,-0.464965503
848,-0.151725295
849,-0.446831425
850,-0.472393149
851,0.598307207
852,-0.11648247
853,0.361877865
854,-0.194479948
855,0.141971406
856,0.60839135
857,-0.393521254
858,0.003495317
859,0.271311995
860,0.144694604
861,0.298011427
862,0.163643608
863,0.543826959
864,-0.175002782
865,0.639555348
866,-0.224154995
867,-0.981869688
868,0.049217784
869,0.080127278
870,0.10418612
871,0.147163881
872,-0.141568391
873,-0.340286733
874,-0.485964681
875,-0.119712536
876,0.555358538
877,0.578375342
878,0.015694078
879,0.167249534
880,0.002547192
881,0.10015548
882,-0.894414485
883,0.454273464
884,-0.405128651
885,-0.013398316
886,0.094267355
887,-0.134618087
888,0.084696435
889,-0.160279471
890,-0.272163762
891,0.051774894
892,0.366109473
893,0.074759151
894,0.874349713
895,0.692505235
896,0.369315595
897,0.247539176
898,0.04385937
899,0.13293077
900,-0.72491418
901,-0.244128106
902,0.242432846
903,-0.161319569
904,-0.297195874
905,0.603891138
906,-0.228949836
907,-0.287852111
908,0.045806161
909,-0.82978028
910,-0.356489042
911,0.204713695
912,0.316086185
913,0.22893001
914,-0.135550308
915,0.147222687
916,0.200067578
917,0.072591673
918,0.18768809
919,0.724040818
920,-0.060554849
921,-0.390993171
922,0.165181393
923,0.306976701
924,0.816531696
925,-0.296720216
926,0.64911577
927,-0.113219502
928,0.197344922
929,-0.476973797
930,0.064171931
931,0.03784058
932,0.426383928
933,0.172355221
934,-0.039565895
935,-0.127995528
936,-0.144734021
937,-0.433691454
938,0.865028946
939,-0.03782684
940,-0.155337508
941,-0.120832821
942,0.474218742
943,-0.141902908
944,-0.080444207
945,-0.208856504
946,-0.329990319
947,0.078468074
948,-0.374589057
949,-0.106171902
950,-0.128212215
951,0.040491372
952,0.216506528
953,-0.167361795
954,-0.075064512
955,-0.3600469
956,0.012476331
957,-0.152760711
958,0.110269201
959,0.2160355
960,0.456117254
961,-0.361013654
962,0.496124574
963,0.146438755
964,-0.148193949
965,-0.068849708
966,-0.033250373
967,-0.272629054
968,-0.01413636
969,-0.274774016
970,-0.264809673
971,0.378764929
972,0.749121244
973,0.423951672
974,-0.305238349
975,0.229247615
976,-0.111543385
977,-0.044865775
978,0.023575973
979,-0.168487605
980,0.463948563
981,0.072067687
982,-0.368050701
983,0.166451056
984,-0.597331832
985,-0.378137691
986,0.7013034
987,0.5571056
988,0.384484185
989,0.124718849
990,0.606419425
991,0.444737342
992,-0.049008069
993,-0.350170432
994,0.672784269
995,-0.399528168
996,-0.190987941
997,-0.313129125
998,0.146922003
